Training with hyperparameters: alpha=0.05, lambda=0.0001
Training data: ./Syn_8_8_8_2_10000/syn_biny/rp30.train.npz
Test data:     ./Syn_8_8_8_2_10000/syn_biny/rn30.test.npz
Loaded data with shape [9000,26]
Defining graph...

Training on experiment 1/10...
0	Obj: 0.6976,	F: 0.6931,	Cf: 0.693,	Imb: 0.0072,	Val: 0.693,	ValImb: 0.0074,	ValObj: 0.70	ate_train: 0.0000,	pehe_train: 0.0000	ate_ood: 0.0000,	pehe_ood: 0.0000,	Acc: 55.86%,	cAcc: 48.05%
3800	Obj: 0.2518,	F: 0.0119,	Cf: 0.326,	Imb: 23,	Val: 0.192,	ValImb: 25,	ValObj: 0.44	ate_train: -0.0073,	pehe_train: 0.8571	ate_ood: 0.0136,	pehe_ood: 0.5648,	Acc: 100.00%,	cAcc: 94.14%
3900	Obj: 0.2520,	F: 0.0105,	Cf: 0.349,	Imb: 23,	Val: 0.200,	ValImb: 25,	ValObj: 0.45	ate_train: -0.0093,	pehe_train: 0.8423	ate_ood: 0.0099,	pehe_ood: 0.5470,	Acc: 100.00%,	cAcc: 94.92%
4000	Obj: 0.2501,	F: 0.0125,	Cf: 0.324,	Imb: 22,	Val: 0.209,	ValImb: 25,	ValObj: 0.46	ate_train: -0.0058,	pehe_train: 0.8518	ate_ood: 0.0120,	pehe_ood: 0.5353,	Acc: 99.61%,	cAcc: 92.58%
4100	Obj: 0.2565,	F: 0.0124,	Cf: 0.343,	Imb: 24,	Val: 0.214,	ValImb: 25,	ValObj: 0.47	ate_train: -0.0115,	pehe_train: 0.8549	ate_ood: 0.0088,	pehe_ood: 0.5360,	Acc: 100.00%,	cAcc: 91.80%
4200	Obj: 0.2529,	F: 0.0099,	Cf: 0.339,	Imb: 23,	Val: 0.206,	ValImb: 25,	ValObj: 0.46	ate_train: -0.0078,	pehe_train: 0.8450	ate_ood: 0.0107,	pehe_ood: 0.5426,	Acc: 100.00%,	cAcc: 90.23%
4300	Obj: 0.2488,	F: 0.0097,	Cf: 0.338,	Imb: 23,	Val: 0.207,	ValImb: 25,	ValObj: 0.46	ate_train: -0.0097,	pehe_train: 0.8607	ate_ood: 0.0134,	pehe_ood: 0.5570,	Acc: 99.61%,	cAcc: 89.45%
4400	Obj: 0.2521,	F: 0.0098,	Cf: 0.366,	Imb: 23,	Val: 0.217,	ValImb: 25,	ValObj: 0.47	ate_train: -0.0117,	pehe_train: 0.8316	ate_ood: 0.0079,	pehe_ood: 0.5438,	Acc: 100.00%,	cAcc: 92.97%
4500	Obj: 0.2537,	F: 0.0093,	Cf: 0.363,	Imb: 24,	Val: 0.210,	ValImb: 26,	ValObj: 0.46	ate_train: -0.0135,	pehe_train: 0.8439	ate_ood: 0.0164,	pehe_ood: 0.5405,	Acc: 99.61%,	cAcc: 90.23%
4600	Obj: 0.2567,	F: 0.0101,	Cf: 0.349,	Imb: 24,	Val: 0.217,	ValImb: 26,	ValObj: 0.47	ate_train: -0.0072,	pehe_train: 0.8502	ate_ood: 0.0078,	pehe_ood: 0.5482,	Acc: 99.61%,	cAcc: 91.80%
4700	Obj: 0.2527,	F: 0.0094,	Cf: 0.353,	Imb: 23,	Val: 0.222,	ValImb: 25,	ValObj: 0.47	ate_train: -0.0115,	pehe_train: 0.8463	ate_ood: 0.0060,	pehe_ood: 0.5374,	Acc: 100.00%,	cAcc: 90.62%
4800	Obj: 0.2509,	F: 0.0091,	Cf: 0.374,	Imb: 23,	Val: 0.226,	ValImb: 25,	ValObj: 0.48	ate_train: -0.0084,	pehe_train: 0.8424	ate_ood: 0.0092,	pehe_ood: 0.5513,	Acc: 100.00%,	cAcc: 94.14%
4900	Obj: 0.2494,	F: 0.0096,	Cf: 0.370,	Imb: 23,	Val: 0.218,	ValImb: 25,	ValObj: 0.47	ate_train: -0.0079,	pehe_train: 0.8603	ate_ood: 0.0105,	pehe_ood: 0.5582,	Acc: 100.00%,	cAcc: 90.23%
4999	Obj: 0.2544,	F: 0.0092,	Cf: 0.367,	Imb: 24,	Val: 0.219,	ValImb: 26,	ValObj: 0.47	ate_train: -0.0124,	pehe_train: 0.8456	ate_ood: 0.0080,	pehe_ood: 0.5452,	Acc: 100.00%,	cAcc: 92.19%
Saving result to ./results//results_20240109_164937-127909/...

Training on experiment 3/10...
0	Obj: 0.6978,	F: 0.6931,	Cf: 0.693,	Imb: 0.0078,	Val: 0.693,	ValImb: 0.0087,	ValObj: 0.70	ate_train: 0.0000,	pehe_train: 0.0000	ate_ood: 0.0000,	pehe_ood: 0.0000,	Acc: 57.81%,	cAcc: 41.41%
100	Obj: 0.7995,	F: 0.4321,	Cf: 0.394,	Imb: 54,	Val: 0.445,	ValImb: 49,	ValObj: 0.80	ate_train: 0.0187,	pehe_train: 0.5509	ate_ood: 0.0188,	pehe_ood: 0.5385,	Acc: 74.61%,	cAcc: 76.56%
200	Obj: 0.4647,	F: 0.1958,	Cf: 0.234,	Imb: 29,	Val: 0.224,	ValImb: 25,	ValObj: 0.47	ate_train: -0.0322,	pehe_train: 0.7515	ate_ood: -0.0051,	pehe_ood: 0.6446,	Acc: 96.48%,	cAcc: 92.97%
300	Obj: 0.4133,	F: 0.1724,	Cf: 0.183,	Imb: 23,	Val: 0.197,	ValImb: 19,	ValObj: 0.42	ate_train: -0.0256,	pehe_train: 0.7786	ate_ood: 0.0107,	pehe_ood: 0.6362,	Acc: 94.92%,	cAcc: 92.58%
400	Obj: 0.3937,	F: 0.1545,	Cf: 0.195,	Imb: 23,	Val: 0.179,	ValImb: 20,	ValObj: 0.40	ate_train: -0.0138,	pehe_train: 0.7574	ate_ood: 0.0169,	pehe_ood: 0.6258,	Acc: 95.70%,	cAcc: 91.80%
500	Obj: 0.3962,	F: 0.1278,	Cf: 0.168,	Imb: 29,	Val: 0.171,	ValImb: 24,	ValObj: 0.42	ate_train: -0.0047,	pehe_train: 0.7549	ate_ood: 0.0114,	pehe_ood: 0.5760,	Acc: 98.05%,	cAcc: 90.23%
600	Obj: 0.3461,	F: 0.1125,	Cf: 0.152,	Imb: 22,	Val: 0.161,	ValImb: 18,	ValObj: 0.38	ate_train: -0.0306,	pehe_train: 0.7638	ate_ood: -0.0186,	pehe_ood: 0.5816,	Acc: 98.05%,	cAcc: 92.58%
700	Obj: 0.3615,	F: 0.1150,	Cf: 0.179,	Imb: 24,	Val: 0.178,	ValImb: 21,	ValObj: 0.41	ate_train: -0.0270,	pehe_train: 0.7676	ate_ood: -0.0195,	pehe_ood: 0.5803,	Acc: 97.66%,	cAcc: 96.09%
800	Obj: 0.3643,	F: 0.1119,	Cf: 0.173,	Imb: 25,	Val: 0.175,	ValImb: 22,	ValObj: 0.41	ate_train: -0.0082,	pehe_train: 0.8315	ate_ood: -0.0027,	pehe_ood: 0.6142,	Acc: 97.66%,	cAcc: 92.19%
900	Obj: 0.3372,	F: 0.0897,	Cf: 0.178,	Imb: 24,	Val: 0.161,	ValImb: 20,	ValObj: 0.39	ate_train: -0.0102,	pehe_train: 0.7914	ate_ood: -0.0109,	pehe_ood: 0.5896,	Acc: 98.83%,	cAcc: 91.41%
1000	Obj: 0.3151,	F: 0.0855,	Cf: 0.172,	Imb: 21,	Val: 0.170,	ValImb: 17,	ValObj: 0.38	ate_train: -0.0196,	pehe_train: 0.7933	ate_ood: -0.0187,	pehe_ood: 0.5777,	Acc: 98.44%,	cAcc: 91.41%
1100	Obj: 0.3096,	F: 0.0730,	Cf: 0.177,	Imb: 22,	Val: 0.147,	ValImb: 19,	ValObj: 0.36	ate_train: 0.0077,	pehe_train: 0.8618	ate_ood: 0.0055,	pehe_ood: 0.6029,	Acc: 99.61%,	cAcc: 92.19%
1200	Obj: 0.3094,	F: 0.0733,	Cf: 0.179,	Imb: 22,	Val: 0.156,	ValImb: 19,	ValObj: 0.37	ate_train: -0.0043,	pehe_train: 0.8160	ate_ood: -0.0032,	pehe_ood: 0.5955,	Acc: 97.66%,	cAcc: 90.62%
1300	Obj: 0.3151,	F: 0.0748,	Cf: 0.204,	Imb: 23,	Val: 0.155,	ValImb: 20,	ValObj: 0.38	ate_train: 0.0088,	pehe_train: 0.8785	ate_ood: 0.0147,	pehe_ood: 0.6393,	Acc: 96.88%,	cAcc: 89.45%
1400	Obj: 0.3002,	F: 0.0587,	Cf: 0.187,	Imb: 23,	Val: 0.160,	ValImb: 20,	ValObj: 0.38	ate_train: -0.0044,	pehe_train: 0.8254	ate_ood: -0.0055,	pehe_ood: 0.5604,	Acc: 98.05%,	cAcc: 92.58%
1500	Obj: 0.2994,	F: 0.0590,	Cf: 0.198,	Imb: 23,	Val: 0.164,	ValImb: 19,	ValObj: 0.38	ate_train: -0.0020,	pehe_train: 0.8258	ate_ood: -0.0082,	pehe_ood: 0.5649,	Acc: 98.44%,	cAcc: 92.97%
1600	Obj: 0.3063,	F: 0.0587,	Cf: 0.228,	Imb: 24,	Val: 0.186,	ValImb: 20,	ValObj: 0.41	ate_train: -0.0138,	pehe_train: 0.8031	ate_ood: -0.0197,	pehe_ood: 0.5508,	Acc: 99.22%,	cAcc: 92.97%
1700	Obj: 0.3049,	F: 0.0557,	Cf: 0.199,	Imb: 25,	Val: 0.172,	ValImb: 21,	ValObj: 0.40	ate_train: -0.0015,	pehe_train: 0.8249	ate_ood: -0.0036,	pehe_ood: 0.5513,	Acc: 99.61%,	cAcc: 91.41%
1800	Obj: 0.2919,	F: 0.0386,	Cf: 0.218,	Imb: 25,	Val: 0.171,	ValImb: 21,	ValObj: 0.40	ate_train: -0.0042,	pehe_train: 0.8269	ate_ood: 0.0024,	pehe_ood: 0.5449,	Acc: 99.61%,	cAcc: 91.41%
1900	Obj: 0.2846,	F: 0.0369,	Cf: 0.229,	Imb: 24,	Val: 0.176,	ValImb: 20,	ValObj: 0.40	ate_train: -0.0087,	pehe_train: 0.8598	ate_ood: -0.0056,	pehe_ood: 0.5819,	Acc: 99.61%,	cAcc: 91.41%
2000	Obj: 0.2977,	F: 0.0372,	Cf: 0.234,	Imb: 27,	Val: 0.171,	ValImb: 23,	ValObj: 0.41	ate_train: -0.0106,	pehe_train: 0.8236	ate_ood: -0.0079,	pehe_ood: 0.5382,	Acc: 100.00%,	cAcc: 95.31%
2100	Obj: 0.2745,	F: 0.0277,	Cf: 0.241,	Imb: 24,	Val: 0.174,	ValImb: 20,	ValObj: 0.40	ate_train: 0.0033,	pehe_train: 0.8600	ate_ood: 0.0129,	pehe_ood: 0.5462,	Acc: 99.22%,	cAcc: 91.80%
2200	Obj: 0.2701,	F: 0.0356,	Cf: 0.234,	Imb: 22,	Val: 0.189,	ValImb: 18,	ValObj: 0.40	ate_train: -0.0006,	pehe_train: 0.8697	ate_ood: 0.0013,	pehe_ood: 0.5952,	Acc: 99.61%,	cAcc: 90.62%
2300	Obj: 0.2662,	F: 0.0248,	Cf: 0.251,	Imb: 23,	Val: 0.186,	ValImb: 19,	ValObj: 0.41	ate_train: 0.0010,	pehe_train: 0.8464	ate_ood: -0.0004,	pehe_ood: 0.5256,	Acc: 100.00%,	cAcc: 91.41%
2400	Obj: 0.2644,	F: 0.0287,	Cf: 0.268,	Imb: 22,	Val: 0.196,	ValImb: 19,	ValObj: 0.41	ate_train: -0.0009,	pehe_train: 0.8544	ate_ood: -0.0042,	pehe_ood: 0.5585,	Acc: 100.00%,	cAcc: 91.41%
2500	Obj: 0.2595,	F: 0.0215,	Cf: 0.261,	Imb: 22,	Val: 0.197,	ValImb: 19,	ValObj: 0.41	ate_train: -0.0011,	pehe_train: 0.8442	ate_ood: 0.0011,	pehe_ood: 0.5245,	Acc: 100.00%,	cAcc: 94.14%
2600	Obj: 0.2605,	F: 0.0241,	Cf: 0.267,	Imb: 22,	Val: 0.193,	ValImb: 19,	ValObj: 0.41	ate_train: 0.0005,	pehe_train: 0.8917	ate_ood: 0.0043,	pehe_ood: 0.5602,	Acc: 99.61%,	cAcc: 93.75%
2700	Obj: 0.2580,	F: 0.0214,	Cf: 0.305,	Imb: 22,	Val: 0.203,	ValImb: 19,	ValObj: 0.42	ate_train: -0.0018,	pehe_train: 0.8849	ate_ood: -0.0021,	pehe_ood: 0.5619,	Acc: 99.61%,	cAcc: 91.80%
2800	Obj: 0.2534,	F: 0.0169,	Cf: 0.304,	Imb: 22,	Val: 0.204,	ValImb: 19,	ValObj: 0.42	ate_train: -0.0011,	pehe_train: 0.8735	ate_ood: -0.0060,	pehe_ood: 0.5487,	Acc: 100.00%,	cAcc: 90.62%
2900	Obj: 0.2528,	F: 0.0155,	Cf: 0.298,	Imb: 22,	Val: 0.206,	ValImb: 19,	ValObj: 0.42	ate_train: 0.0004,	pehe_train: 0.8679	ate_ood: -0.0029,	pehe_ood: 0.5488,	Acc: 100.00%,	cAcc: 93.75%
3000	Obj: 0.2528,	F: 0.0124,	Cf: 0.287,	Imb: 23,	Val: 0.199,	ValImb: 19,	ValObj: 0.42	ate_train: -0.0013,	pehe_train: 0.8666	ate_ood: -0.0053,	pehe_ood: 0.5272,	Acc: 99.61%,	cAcc: 91.80%
3100	Obj: 0.2616,	F: 0.0136,	Cf: 0.285,	Imb: 24,	Val: 0.205,	ValImb: 21,	ValObj: 0.43	ate_train: -0.0057,	pehe_train: 0.8440	ate_ood: -0.0042,	pehe_ood: 0.5006,	Acc: 100.00%,	cAcc: 92.97%
3200	Obj: 0.2526,	F: 0.0140,	Cf: 0.323,	Imb: 22,	Val: 0.205,	ValImb: 19,	ValObj: 0.42	ate_train: 0.0011,	pehe_train: 0.8775	ate_ood: 0.0033,	pehe_ood: 0.5365,	Acc: 100.00%,	cAcc: 93.36%
3300	Obj: 0.2521,	F: 0.0134,	Cf: 0.302,	Imb: 22,	Val: 0.197,	ValImb: 19,	ValObj: 0.42	ate_train: 0.0032,	pehe_train: 0.8706	ate_ood: 0.0033,	pehe_ood: 0.5327,	Acc: 100.00%,	cAcc: 92.58%
3400	Obj: 0.2494,	F: 0.0095,	Cf: 0.307,	Imb: 23,	Val: 0.207,	ValImb: 19,	ValObj: 0.43	ate_train: 0.0006,	pehe_train: 0.8671	ate_ood: -0.0069,	pehe_ood: 0.5233,	Acc: 100.00%,	cAcc: 93.36%
3500	Obj: 0.2478,	F: 0.0087,	Cf: 0.318,	Imb: 23,	Val: 0.214,	ValImb: 19,	ValObj: 0.43	ate_train: -0.0030,	pehe_train: 0.8670	ate_ood: -0.0103,	pehe_ood: 0.5069,	Acc: 100.00%,	cAcc: 89.06%
3600	Obj: 0.2521,	F: 0.0079,	Cf: 0.316,	Imb: 23,	Val: 0.214,	ValImb: 20,	ValObj: 0.44	ate_train: -0.0008,	pehe_train: 0.8708	ate_ood: -0.0067,	pehe_ood: 0.5156,	Acc: 100.00%,	cAcc: 91.02%
3700	Obj: 0.2525,	F: 0.0087,	Cf: 0.330,	Imb: 23,	Val: 0.221,	ValImb: 20,	ValObj: 0.44	ate_train: -0.0043,	pehe_train: 0.8576	ate_ood: -0.0056,	pehe_ood: 0.5127,	Acc: 100.00%,	cAcc: 93.36%
3800	Obj: 0.2457,	F: 0.0075,	Cf: 0.316,	Imb: 22,	Val: 0.208,	ValImb: 19,	ValObj: 0.43	ate_train: -0.0033,	pehe_train: 0.8667	ate_ood: -0.0068,	pehe_ood: 0.5138,	Acc: 100.00%,	cAcc: 91.80%
3900	Obj: 0.2490,	F: 0.0069,	Cf: 0.310,	Imb: 23,	Val: 0.202,	ValImb: 20,	ValObj: 0.42	ate_train: -0.0019,	pehe_train: 0.8771	ate_ood: 0.0037,	pehe_ood: 0.5118,	Acc: 99.61%,	cAcc: 90.62%
4000	Obj: 0.2482,	F: 0.0066,	Cf: 0.314,	Imb: 23,	Val: 0.209,	ValImb: 20,	ValObj: 0.43	ate_train: -0.0038,	pehe_train: 0.8615	ate_ood: -0.0049,	pehe_ood: 0.5026,	Acc: 100.00%,	cAcc: 92.97%
4100	Obj: 0.2518,	F: 0.0106,	Cf: 0.321,	Imb: 23,	Val: 0.215,	ValImb: 20,	ValObj: 0.44	ate_train: 0.0002,	pehe_train: 0.8865	ate_ood: -0.0008,	pehe_ood: 0.5264,	Acc: 100.00%,	cAcc: 92.19%
4200	Obj: 0.2460,	F: 0.0067,	Cf: 0.319,	Imb: 23,	Val: 0.217,	ValImb: 19,	ValObj: 0.43	ate_train: -0.0044,	pehe_train: 0.8628	ate_ood: -0.0104,	pehe_ood: 0.4933,	Acc: 100.00%,	cAcc: 94.92%
4300	Obj: 0.2480,	F: 0.0082,	Cf: 0.348,	Imb: 23,	Val: 0.221,	ValImb: 19,	ValObj: 0.44	ate_train: -0.0062,	pehe_train: 0.8536	ate_ood: -0.0040,	pehe_ood: 0.4891,	Acc: 100.00%,	cAcc: 93.75%
4400	Obj: 0.2431,	F: 0.0059,	Cf: 0.334,	Imb: 22,	Val: 0.211,	ValImb: 19,	ValObj: 0.43	ate_train: 0.0007,	pehe_train: 0.8825	ate_ood: 0.0002,	pehe_ood: 0.5173,	Acc: 100.00%,	cAcc: 91.02%
4500	Obj: 0.2461,	F: 0.0063,	Cf: 0.327,	Imb: 23,	Val: 0.220,	ValImb: 19,	ValObj: 0.44	ate_train: -0.0012,	pehe_train: 0.8753	ate_ood: -0.0035,	pehe_ood: 0.5021,	Acc: 100.00%,	cAcc: 95.70%
4600	Obj: 0.2429,	F: 0.0058,	Cf: 0.343,	Imb: 22,	Val: 0.217,	ValImb: 19,	ValObj: 0.43	ate_train: 0.0027,	pehe_train: 0.8883	ate_ood: -0.0015,	pehe_ood: 0.5145,	Acc: 100.00%,	cAcc: 91.41%
4700	Obj: 0.2475,	F: 0.0059,	Cf: 0.328,	Imb: 23,	Val: 0.220,	ValImb: 20,	ValObj: 0.44	ate_train: -0.0022,	pehe_train: 0.8724	ate_ood: -0.0011,	pehe_ood: 0.4924,	Acc: 100.00%,	cAcc: 87.89%
4800	Obj: 0.2470,	F: 0.0056,	Cf: 0.343,	Imb: 23,	Val: 0.227,	ValImb: 20,	ValObj: 0.45	ate_train: -0.0001,	pehe_train: 0.8768	ate_ood: 0.0043,	pehe_ood: 0.5140,	Acc: 100.00%,	cAcc: 93.75%
4900	Obj: 0.2440,	F: 0.0059,	Cf: 0.331,	Imb: 22,	Val: 0.218,	ValImb: 19,	ValObj: 0.44	ate_train: 0.0026,	pehe_train: 0.8887	ate_ood: -0.0026,	pehe_ood: 0.5175,	Acc: 100.00%,	cAcc: 92.19%
4999	Obj: 0.2440,	F: 0.0055,	Cf: 0.334,	Imb: 22,	Val: 0.218,	ValImb: 19,	ValObj: 0.44	ate_train: -0.0023,	pehe_train: 0.8739	ate_ood: -0.0059,	pehe_ood: 0.4919,	Acc: 100.00%,	cAcc: 92.97%
Saving result to ./results//results_20240109_164937-127909/...

Training on experiment 4/10...
0	Obj: 0.6977,	F: 0.6931,	Cf: 0.693,	Imb: 0.0077,	Val: 0.693,	ValImb: 0.0073,	ValObj: 0.70	ate_train: 0.0000,	pehe_train: 0.0000	ate_ood: 0.0000,	pehe_ood: 0.0000,	Acc: 58.98%,	cAcc: 42.97%
100	Obj: 0.7366,	F: 0.4255,	Cf: 0.373,	Imb: 39,	Val: 0.431,	ValImb: 34,	ValObj: 0.72	ate_train: 0.0210,	pehe_train: 0.6127	ate_ood: 0.0317,	pehe_ood: 0.5980,	Acc: 72.66%,	cAcc: 76.17%
200	Obj: 0.4168,	F: 0.1924,	Cf: 0.215,	Imb: 20,	Val: 0.197,	ValImb: 18,	ValObj: 0.41	ate_train: -0.0564,	pehe_train: 0.7512	ate_ood: -0.0305,	pehe_ood: 0.5999,	Acc: 94.53%,	cAcc: 91.02%
300	Obj: 0.3880,	F: 0.1503,	Cf: 0.157,	Imb: 22,	Val: 0.158,	ValImb: 21,	ValObj: 0.39	ate_train: -0.0212,	pehe_train: 0.7753	ate_ood: 0.0091,	pehe_ood: 0.6095,	Acc: 96.48%,	cAcc: 92.19%
400	Obj: 0.4036,	F: 0.1523,	Cf: 0.176,	Imb: 25,	Val: 0.171,	ValImb: 23,	ValObj: 0.41	ate_train: -0.0088,	pehe_train: 0.7691	ate_ood: 0.0060,	pehe_ood: 0.5667,	Acc: 95.31%,	cAcc: 91.02%
500	Obj: 0.3669,	F: 0.1420,	Cf: 0.161,	Imb: 20,	Val: 0.156,	ValImb: 19,	ValObj: 0.37	ate_train: -0.0182,	pehe_train: 0.7689	ate_ood: 0.0082,	pehe_ood: 0.5857,	Acc: 96.09%,	cAcc: 89.84%
600	Obj: 0.3618,	F: 0.1224,	Cf: 0.153,	Imb: 23,	Val: 0.151,	ValImb: 22,	ValObj: 0.38	ate_train: -0.0137,	pehe_train: 0.7857	ate_ood: 0.0093,	pehe_ood: 0.5611,	Acc: 96.88%,	cAcc: 88.67%
700	Obj: 0.3617,	F: 0.1121,	Cf: 0.170,	Imb: 25,	Val: 0.144,	ValImb: 22,	ValObj: 0.38	ate_train: -0.0032,	pehe_train: 0.8434	ate_ood: 0.0155,	pehe_ood: 0.6000,	Acc: 96.88%,	cAcc: 90.23%
800	Obj: 0.3824,	F: 0.1200,	Cf: 0.182,	Imb: 27,	Val: 0.152,	ValImb: 25,	ValObj: 0.40	ate_train: -0.0157,	pehe_train: 0.7537	ate_ood: -0.0007,	pehe_ood: 0.5168,	Acc: 97.66%,	cAcc: 92.97%
900	Obj: 0.3499,	F: 0.0984,	Cf: 0.165,	Imb: 25,	Val: 0.143,	ValImb: 23,	ValObj: 0.38	ate_train: -0.0038,	pehe_train: 0.8133	ate_ood: 0.0060,	pehe_ood: 0.5802,	Acc: 96.88%,	cAcc: 92.19%
1000	Obj: 0.3391,	F: 0.0921,	Cf: 0.176,	Imb: 24,	Val: 0.141,	ValImb: 22,	ValObj: 0.38	ate_train: -0.0049,	pehe_train: 0.8448	ate_ood: -0.0040,	pehe_ood: 0.5534,	Acc: 98.44%,	cAcc: 93.36%
1100	Obj: 0.3399,	F: 0.0876,	Cf: 0.185,	Imb: 25,	Val: 0.139,	ValImb: 23,	ValObj: 0.38	ate_train: -0.0034,	pehe_train: 0.7869	ate_ood: -0.0048,	pehe_ood: 0.4986,	Acc: 98.83%,	cAcc: 95.70%
1200	Obj: 0.3152,	F: 0.0742,	Cf: 0.190,	Imb: 23,	Val: 0.130,	ValImb: 21,	ValObj: 0.36	ate_train: -0.0037,	pehe_train: 0.8446	ate_ood: 0.0022,	pehe_ood: 0.5651,	Acc: 99.61%,	cAcc: 93.75%
1300	Obj: 0.3000,	F: 0.0689,	Cf: 0.193,	Imb: 21,	Val: 0.129,	ValImb: 19,	ValObj: 0.35	ate_train: 0.0057,	pehe_train: 0.8438	ate_ood: -0.0016,	pehe_ood: 0.5520,	Acc: 99.22%,	cAcc: 92.19%
1400	Obj: 0.3165,	F: 0.0690,	Cf: 0.207,	Imb: 24,	Val: 0.137,	ValImb: 22,	ValObj: 0.37	ate_train: 0.0017,	pehe_train: 0.8254	ate_ood: 0.0008,	pehe_ood: 0.5484,	Acc: 97.27%,	cAcc: 94.53%
1500	Obj: 0.3016,	F: 0.0625,	Cf: 0.215,	Imb: 23,	Val: 0.135,	ValImb: 20,	ValObj: 0.36	ate_train: -0.0041,	pehe_train: 0.8413	ate_ood: -0.0004,	pehe_ood: 0.5377,	Acc: 99.61%,	cAcc: 92.97%
1600	Obj: 0.2994,	F: 0.0627,	Cf: 0.229,	Imb: 22,	Val: 0.156,	ValImb: 20,	ValObj: 0.38	ate_train: -0.0113,	pehe_train: 0.8424	ate_ood: -0.0048,	pehe_ood: 0.5564,	Acc: 98.44%,	cAcc: 87.50%
1700	Obj: 0.3047,	F: 0.0574,	Cf: 0.213,	Imb: 24,	Val: 0.147,	ValImb: 22,	ValObj: 0.38	ate_train: -0.0034,	pehe_train: 0.8476	ate_ood: -0.0040,	pehe_ood: 0.5245,	Acc: 99.61%,	cAcc: 92.97%
1800	Obj: 0.2971,	F: 0.0547,	Cf: 0.231,	Imb: 23,	Val: 0.161,	ValImb: 21,	ValObj: 0.39	ate_train: -0.0037,	pehe_train: 0.8552	ate_ood: -0.0068,	pehe_ood: 0.5363,	Acc: 99.61%,	cAcc: 92.19%
1900	Obj: 0.2938,	F: 0.0478,	Cf: 0.232,	Imb: 24,	Val: 0.148,	ValImb: 22,	ValObj: 0.38	ate_train: -0.0129,	pehe_train: 0.8276	ate_ood: -0.0074,	pehe_ood: 0.5318,	Acc: 99.61%,	cAcc: 91.80%
2000	Obj: 0.2930,	F: 0.0419,	Cf: 0.237,	Imb: 25,	Val: 0.151,	ValImb: 22,	ValObj: 0.39	ate_train: -0.0072,	pehe_train: 0.8388	ate_ood: -0.0031,	pehe_ood: 0.5204,	Acc: 98.83%,	cAcc: 92.58%
2100	Obj: 0.2847,	F: 0.0367,	Cf: 0.245,	Imb: 24,	Val: 0.159,	ValImb: 22,	ValObj: 0.39	ate_train: -0.0037,	pehe_train: 0.8597	ate_ood: -0.0112,	pehe_ood: 0.5141,	Acc: 99.22%,	cAcc: 93.36%
2200	Obj: 0.2925,	F: 0.0409,	Cf: 0.262,	Imb: 25,	Val: 0.147,	ValImb: 22,	ValObj: 0.38	ate_train: -0.0052,	pehe_train: 0.8370	ate_ood: -0.0053,	pehe_ood: 0.4865,	Acc: 99.61%,	cAcc: 90.23%
2300	Obj: 0.2949,	F: 0.0410,	Cf: 0.265,	Imb: 26,	Val: 0.159,	ValImb: 23,	ValObj: 0.40	ate_train: -0.0108,	pehe_train: 0.8214	ate_ood: -0.0061,	pehe_ood: 0.4976,	Acc: 99.61%,	cAcc: 92.58%
2400	Obj: 0.2798,	F: 0.0322,	Cf: 0.262,	Imb: 24,	Val: 0.156,	ValImb: 22,	ValObj: 0.39	ate_train: -0.0052,	pehe_train: 0.8407	ate_ood: -0.0034,	pehe_ood: 0.5035,	Acc: 100.00%,	cAcc: 93.36%
2500	Obj: 0.2775,	F: 0.0278,	Cf: 0.263,	Imb: 25,	Val: 0.163,	ValImb: 22,	ValObj: 0.40	ate_train: -0.0089,	pehe_train: 0.8454	ate_ood: -0.0056,	pehe_ood: 0.4932,	Acc: 100.00%,	cAcc: 92.19%
2600	Obj: 0.2746,	F: 0.0291,	Cf: 0.280,	Imb: 24,	Val: 0.158,	ValImb: 21,	ValObj: 0.39	ate_train: -0.0059,	pehe_train: 0.8490	ate_ood: -0.0030,	pehe_ood: 0.4783,	Acc: 99.61%,	cAcc: 92.58%
2700	Obj: 0.2702,	F: 0.0213,	Cf: 0.281,	Imb: 24,	Val: 0.165,	ValImb: 22,	ValObj: 0.40	ate_train: -0.0048,	pehe_train: 0.8637	ate_ood: -0.0028,	pehe_ood: 0.4894,	Acc: 100.00%,	cAcc: 90.62%
2800	Obj: 0.2789,	F: 0.0260,	Cf: 0.282,	Imb: 25,	Val: 0.177,	ValImb: 22,	ValObj: 0.41	ate_train: -0.0037,	pehe_train: 0.8623	ate_ood: -0.0037,	pehe_ood: 0.4689,	Acc: 100.00%,	cAcc: 91.80%
2900	Obj: 0.2651,	F: 0.0194,	Cf: 0.294,	Imb: 24,	Val: 0.180,	ValImb: 21,	ValObj: 0.41	ate_train: -0.0076,	pehe_train: 0.8672	ate_ood: -0.0003,	pehe_ood: 0.4654,	Acc: 100.00%,	cAcc: 89.45%
3000	Obj: 0.2701,	F: 0.0168,	Cf: 0.296,	Imb: 25,	Val: 0.181,	ValImb: 23,	ValObj: 0.42	ate_train: -0.0101,	pehe_train: 0.8468	ate_ood: 0.0040,	pehe_ood: 0.4579,	Acc: 100.00%,	cAcc: 92.58%
3100	Obj: 0.2640,	F: 0.0151,	Cf: 0.307,	Imb: 24,	Val: 0.186,	ValImb: 22,	ValObj: 0.42	ate_train: -0.0049,	pehe_train: 0.8672	ate_ood: 0.0070,	pehe_ood: 0.4620,	Acc: 100.00%,	cAcc: 92.97%
